0,0,0,9,11,0,0,8,8,2,37,7,5,6,0,7,7,0,130,8,7,15,0,11,10,31,9,19,8,8,0,14,4,19,9,12,5,2,0,15,2,0,8,20,7,0,2,11,0,18,8,15,3,0,7,6,0,1,3,9,0,5,0,1
0,0,0,9,11,0,0,8,8,2,39,15,5,6,0,7,7,0,175,8,7,7,0,11,11,10,9,19,8,8,0,14,4,19,9,12,5,2,15,15,2,0,9,23,7,0,3,11,0,18,8,15,3,0,7,7,0,0,3,9,0,5,0,1
0,0,0,9,11,0,0,8,9,2,50,7,5,6,0,7,7,0,116,8,7,15,0,11,10,8,9,19,9,8,0,14,4,19,9,12,5,2,0,15,2,0,8,22,4,0,3,11,0,18,8,15,3,0,7,7,0,3,3,10,0,5,0,1
0,0,0,9,15,0,0,8,8,2,34,7,5,6,0,7,15,0,123,8,7,15,0,11,10,8,9,19,9,8,0,14,4,20,11,12,5,3,15,15,2,0,9,23,7,0,3,11,0,19,8,15,3,0,7,6,0,1,3,11,0,5,0,1
0,0,0,9,15,0,0,8,9,2,50,15,5,6,0,6,7,0,123,8,7,15,0,11,9,8,8,19,8,8,0,15,4,20,9,12,5,2,15,15,2,0,8,22,7,0,2,11,0,18,8,15,3,0,6,7,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,9,2,37,15,5,6,0,6,7,0,98,8,7,7,0,15,9,8,9,19,9,8,0,14,4,18,9,12,7,2,0,15,2,0,9,23,4,0,2,11,0,18,8,15,3,0,6,7,0,1,3,9,0,5,0,1
0,0,0,9,15,0,0,8,9,2,35,15,5,6,0,6,7,0,91,8,7,8,0,11,10,8,9,19,9,8,0,15,4,19,9,12,5,2,15,15,2,0,8,23,5,0,3,11,0,19,8,15,3,0,7,7,0,0,3,11,0,5,0,1
0,0,0,11,15,0,0,8,8,2,35,15,5,6,0,6,7,0,112,8,7,8,0,11,11,31,9,19,9,8,0,14,4,18,9,15,5,2,0,15,2,0,8,23,4,0,2,11,0,18,8,15,3,0,7,7,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,8,2,35,7,5,6,0,7,7,0,114,8,7,7,0,11,10,8,9,19,9,8,0,14,4,19,9,15,5,2,15,15,2,0,8,22,7,0,3,11,0,18,8,15,3,0,6,6,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,9,2,34,15,5,6,0,6,7,0,120,8,7,15,0,15,11,8,9,19,9,8,0,14,4,19,9,12,7,2,15,15,2,0,8,22,4,0,2,11,0,18,8,15,3,0,7,7,0,0,3,11,0,5,0,1
0,0,0,9,11,0,0,8,8,2,35,7,5,7,0,6,7,0,119,8,7,15,0,11,11,8,8,23,8,8,0,14,4,19,9,12,5,2,15,15,2,0,8,23,7,0,2,11,0,18,8,15,3,0,7,7,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,15,8,2,17,7,5,6,0,7,7,0,98,15,7,8,0,11,9,8,9,18,9,15,0,15,4,20,9,12,7,2,0,15,2,0,8,21,7,0,3,15,0,18,8,15,3,0,6,7,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,8,2,35,7,5,6,0,7,7,0,104,8,7,15,0,11,10,8,9,19,9,8,0,15,4,20,9,15,5,2,0,15,2,0,8,22,7,0,2,11,0,18,8,15,3,0,7,7,0,3,3,9,0,5,0,1
0,0,0,9,12,0,0,8,8,2,34,7,5,6,0,7,7,0,126,11,7,15,0,15,10,8,8,23,9,8,0,14,4,23,9,15,5,2,0,15,2,0,9,23,4,0,2,11,0,18,8,15,3,0,7,7,0,1,3,11,0,5,0,1
0,0,0,9,15,0,0,8,9,2,39,15,5,6,0,7,7,0,136,8,7,15,0,11,11,8,9,19,9,15,0,15,4,19,9,12,5,2,15,15,2,0,8,22,5,0,2,11,0,19,8,15,3,0,7,7,0,1,3,9,0,5,0,1
0,0,0,9,15,0,0,8,9,2,35,15,5,6,0,7,15,0,151,8,7,15,0,11,11,11,9,19,9,8,0,14,4,20,9,15,7,2,0,15,2,0,9,23,5,0,2,11,0,18,8,15,3,0,6,7,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,8,2,34,7,5,6,0,7,7,0,206,8,7,8,0,11,9,8,9,19,9,8,0,15,4,19,9,15,7,2,15,15,2,0,8,23,7,0,2,11,0,18,8,15,3,0,7,7,0,1,3,9,0,5,0,1
0,0,0,9,15,0,0,8,8,2,35,7,5,6,0,7,7,0,125,8,7,15,0,11,10,8,9,19,9,8,0,14,4,19,9,15,7,2,15,15,2,0,9,22,7,0,2,11,0,18,8,15,3,0,7,7,0,1,3,9,0,5,0,1
0,0,0,9,11,0,0,8,9,2,34,7,5,6,0,7,15,0,101,8,7,7,0,11,11,8,9,23,9,8,0,14,4,20,9,12,7,2,15,15,2,0,8,22,7,0,2,15,0,18,8,15,3,0,7,7,0,3,3,11,0,5,0,1
0,0,0,9,11,0,0,8,8,2,36,7,5,6,0,7,7,0,116,8,7,7,0,11,9,8,9,19,8,15,0,14,4,19,9,15,5,2,15,15,2,0,9,23,7,0,2,11,0,18,8,15,3,0,7,7,0,0,3,9,0,5,0,1
0,0,0,9,15,0,0,8,9,2,39,15,5,6,0,6,15,0,114,15,7,15,0,11,11,8,9,19,9,8,0,14,4,19,9,12,5,2,15,15,2,0,9,22,4,0,3,11,0,18,8,15,3,0,7,7,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,9,2,35,7,5,6,0,7,7,0,214,8,7,7,0,15,10,8,9,19,9,8,0,14,4,19,9,15,7,2,15,15,2,0,8,22,7,0,2,11,0,18,8,15,3,0,7,7,0,1,3,10,0,5,0,1
0,0,0,9,15,0,0,8,9,2,36,7,5,6,0,7,15,0,112,8,7,15,0,11,9,8,9,19,8,8,0,14,4,19,9,15,5,2,15,15,2,0,8,22,7,0,2,11,0,18,8,15,3,0,7,7,0,1,3,9,0,5,0,1
0,0,0,11,11,0,0,8,8,2,35,15,5,6,0,7,15,0,107,15,7,15,0,11,9,8,9,19,8,8,0,14,4,21,9,12,7,2,15,15,2,0,8,22,7,0,2,11,0,18,8,15,3,0,7,6,0,3,3,11,0,5,0,1
0,0,0,9,15,0,0,8,8,2,36,15,5,6,0,7,7,0,129,8,15,15,0,11,11,8,9,19,8,8,0,15,4,20,9,12,7,2,15,15,2,0,8,63,7,0,2,11,0,18,8,15,3,0,7,7,0,3,3,9,0,5,0,1
0,0,0,9,15,0,0,8,9,2,35,7,5,6,0,7,7,0,134,9,7,15,0,11,11,8,9,19,8,8,0,15,4,19,11,12,7,2,15,15,2,0,9,23,7,0,2,11,0,18,8,15,3,0,6,7,0,1,3,9,0,5,0,1
0,0,0,11,11,0,0,8,8,2,51,15,5,6,0,6,7,0,117,15,7,15,0,11,10,8,9,19,9,8,0,14,4,18,9,12,7,2,15,15,2,0,8,23,4,0,3,11,0,19,8,15,3,0,6,7,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,8,2,38,7,5,6,0,7,7,0,93,11,7,7,0,11,11,8,9,19,9,8,0,15,4,19,9,11,7,2,15,15,2,0,8,22,7,0,2,11,0,19,8,15,3,0,7,7,0,1,3,9,0,5,0,1
0,0,0,9,11,0,0,8,9,2,36,8,5,6,0,6,7,0,136,8,7,15,0,11,10,8,9,19,9,8,0,14,4,23,9,12,5,2,15,15,2,0,8,23,4,0,2,11,0,18,8,15,3,0,7,7,0,1,3,10,0,5,0,1
0,0,0,9,15,0,0,8,8,2,35,15,5,6,0,7,15,0,111,8,7,15,0,11,9,31,9,19,9,8,0,15,4,21,9,15,5,2,15,15,2,0,8,22,4,0,2,11,0,18,8,15,3,0,7,7,0,3,3,9,0,5,0,1
0,0,0,9,15,0,0,8,8,2,36,15,5,6,0,6,7,0,99,8,7,15,0,15,11,8,8,19,9,15,0,14,4,19,9,12,7,2,15,15,2,0,8,23,4,0,2,11,0,18,8,15,3,0,7,7,0,1,3,9,0,5,0,1
0,0,0,9,11,0,0,8,9,2,35,15,5,6,0,6,7,0,185,8,7,8,0,11,10,8,9,19,8,8,0,14,4,19,9,12,5,2,15,15,2,0,8,23,4,0,2,11,0,17,8,15,3,0,7,6,0,1,3,11,0,5,0,1
0,0,0,9,15,0,0,8,8,2,35,7,5,6,0,7,7,0,93,8,7,7,0,11,11,8,9,19,9,8,0,14,4,20,9,12,5,2,15,15,2,0,8,23,7,0,2,11,0,18,8,15,3,0,6,7,0,1,3,10,0,5,0,1
0,0,0,11,15,0,0,8,8,2,35,7,5,6,0,7,7,0,94,8,7,15,0,15,9,8,9,19,9,8,0,15,4,19,9,12,7,2,15,15,2,0,9,23,4,0,3,11,0,18,8,15,3,0,7,7,0,1,3,10,0,5,0,1
0,0,0,9,11,0,0,8,8,2,50,15,5,6,0,6,7,0,137,8,7,7,0,11,11,8,8,23,9,8,0,14,4,19,9,12,5,2,15,15,2,0,8,23,4,0,2,11,0,19,8,15,3,0,7,7,0,0,3,9,0,5,0,1
0,0,0,9,11,0,0,8,8,2,35,15,5,6,0,7,15,0,111,8,7,7,0,15,10,8,9,19,8,15,0,14,4,23,9,15,5,2,15,15,2,0,8,22,4,0,3,11,0,18,8,15,3,0,6,7,0,1,3,11,0,5,0,1
0,0,0,9,15,0,0,8,9,2,34,15,5,6,0,7,8,0,92,8,7,7,0,11,10,8,9,19,8,8,0,15,4,20,9,12,7,2,15,15,2,0,9,22,7,0,2,11,0,19,8,15,3,0,7,7,0,1,3,10,0,5,0,1
0,0,0,9,11,0,0,8,9,2,35,15,5,6,0,7,7,0,90,8,7,7,0,11,9,8,9,19,9,8,0,14,4,21,9,12,5,2,15,15,2,0,8,22,4,0,2,11,0,19,8,15,3,0,7,7,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,8,2,34,15,5,6,0,7,15,0,112,9,7,7,0,15,11,8,8,19,9,8,0,14,4,23,9,12,7,2,13,15,2,0,9,22,7,0,2,11,0,18,8,15,3,0,7,7,0,1,3,11,0,5,0,1
0,0,0,9,15,0,0,8,8,2,36,7,5,6,0,6,8,0,200,8,7,15,0,11,11,8,9,19,9,8,0,15,4,19,9,15,5,2,15,15,2,0,9,22,4,0,2,11,0,18,8,15,3,0,7,6,0,1,3,11,0,5,0,1
0,0,0,9,11,0,0,8,8,2,34,7,5,6,0,7,7,0,85,8,7,7,0,11,10,8,9,19,9,15,0,14,4,19,9,12,7,2,15,15,2,0,8,22,4,0,2,11,0,18,8,15,3,0,7,7,0,1,3,11,0,5,0,1
